          Name  NumAtoms  NumFinalStates  BoardSize  NumFreePositions    Time  SolutionLength  LowerBound  InitialHeuristic  NodesExpanded  NodesGenerated  NodesReOpened  CallsToHeuristic  PDBTime
     kai_05.in      8.00            2.00     132.00             67.00  247.31           27.00       27.00             18.50    31482847.60     23292074.70    29673676.10      348914634.70    83.07
     kai_06.in      4.00           16.00     143.00             72.00    9.86           14.00       14.00              9.00        4787.50         3409.10        4374.10          30221.40     0.05
     kai_07.in     12.00            1.00     156.00             81.00 3457.06            0.00       34.20             29.00   317816584.10    272908482.30   311560043.20     6247730714.10   856.23
     kai_08.in     12.00            1.00     169.00             72.00 3172.41            0.00       37.00             32.00   303827002.80    272130363.00   301229428.80     5918477089.30   803.63
     kai_09.in     10.00            1.00     180.00             78.00 2687.16            0.00       36.00             29.00   337033974.30    272257642.00   326460929.70     5337711462.70   654.64
     kai_11.in      5.00            7.00     132.00             52.00    4.48           15.00       15.00             11.00        5598.20         4423.90        5413.70          44472.10     0.03
     kai_12.in     15.00            1.00     182.00             97.00 3600.51            0.00       36.50             31.50   192014119.60    176260955.60   190679476.00     6191794616.20  1085.61
     kai_14.in     14.00            2.00     182.00             76.00 3600.51            0.00       42.00             38.00   150015027.50    138342115.20   149242339.30     3468830550.60  1236.77
     kai_17.in      8.00            3.00     169.00             80.00    8.83           23.00       23.00             19.00      137489.20       122536.70      136213.60        2365263.30     0.82
     kai_18.in     12.00            1.00     182.00             89.00 3568.56            0.00       36.00             30.00   300187651.50    267416387.30   296640067.00     7364167730.60   999.01
     kai_19.in      4.00           21.00     156.00             73.00   13.62           19.00       19.00             13.00       26179.90        16542.70       21168.60         115432.60     0.27
     kai_20.in     12.00            1.00     196.00             90.00 3255.42            0.00       39.40             33.40   295883564.00    269996632.00   291571507.10     6008225929.80   820.53
     kai_21.in     14.00            1.00     225.00            101.00 3553.69            0.00       43.10             39.10   260031519.60    234447596.90   257876234.50     5585209961.70   932.82
     kai_22.in     12.00            1.00     169.00             85.00 3301.43            0.00       35.00             29.60   313067970.70    272130363.00   308145250.70     6040241735.70   818.12
     kai_24.in     14.00            1.00     210.00             79.00 3600.52            0.00       41.00             37.00   239981303.30    223832739.30   239259222.30     5978445856.10  1019.47
     kai_25.in     14.00            1.00     210.00             95.00 3600.52            0.00       35.00             28.00   222192858.00    196450543.40   219022711.40     6006055922.80  1088.09
     kai_27.in     19.00            1.00     225.00            112.00 3600.52            0.00       60.60             58.10   108057463.10    105191509.20   108022589.00     4336246366.90   957.98
     kai_28.in     16.00            1.00     225.00            106.00 3600.49            0.00       47.80             43.80   193080398.10    181766357.00   192314248.10     6308908646.80  1188.73
     kai_29.in     21.00            1.00     210.00             87.00 3600.48            0.00       64.00             61.10   110261392.20    106071775.40   110187061.40     3969201494.40   976.53
 katomic_01.in      3.00           23.00      99.00             49.00    6.34           15.00       15.00              8.00         805.00          436.00         592.00           2020.00     0.01
 katomic_02.in      5.00           10.00     143.00             64.00    7.13           27.00       27.00             18.00      126200.30        73844.00      105383.40         628429.20     0.64
 katomic_03.in      6.00            4.00     156.00             66.00    7.15           20.00       20.00             14.00      150841.10       117680.00      144438.20        1402946.40     0.60
 katomic_04.in      6.00            8.00     121.00             45.00    6.15           23.00       23.00             15.90      123433.90        85617.90      112388.40         776458.50     0.68
 katomic_05.in      9.00            2.00     132.00             52.00   26.43           27.00       27.00             20.40     2730924.30      2238608.10     2658182.10       34376371.20     8.46
 katomic_06.in      9.00            1.00     144.00             50.00  145.25           27.00       27.00             15.40    26910363.50     18479485.20    24858438.60      294003073.50    33.62
 katomic_07.in     12.00            8.00     169.00             68.00  478.71           24.00       24.00             18.40     8880758.60      7771368.20     8777423.10      174035266.40   227.02
 katomic_08.in      7.00            1.00     121.00             61.00  177.17           26.00       26.00             14.20    44635492.50     30588638.90    40846978.20      366081243.80    37.09
 katomic_09.in     10.00            1.00     169.00             81.00  710.07           32.40       32.40             25.20    95151008.50     76757129.70    92898516.40     1513063853.80   184.35
 katomic_10.in      5.00            8.00     169.00             84.00    7.80           19.00       19.00             16.00        1006.20          790.10         970.80           6853.30     0.01
 katomic_11.in      8.00            4.00     121.00             71.00   98.05           23.00       23.00             17.00     5552034.80      4711091.90     5416306.50       85993850.50    42.29
 katomic_12.in     12.00            8.00     169.00             93.00 3600.51            0.00       36.00             28.00    84503276.90     75666306.00    81251452.20     1362764764.60  1740.17
 katomic_13.in     12.00            1.00     169.00             87.00 3335.70            0.00       42.00             38.00   310307022.60    272130363.00   306461583.20     6220012460.40   839.04
 katomic_14.in      9.00            1.00     169.00             85.00  693.27           29.00       29.00             19.30   118015935.40     85380391.20   111419834.40     1392740276.10   154.57
 katomic_15.in     15.00            1.00     169.00             87.00 3600.51            0.00       36.00             31.10   139135100.00    125307759.10   137990370.50     3371464065.10   611.54
 katomic_16.in     15.00            1.00     169.00             69.00 3553.81            0.00       44.00             39.10   265177283.90    240666276.30   263524559.40     5769355451.60   994.13
 katomic_17.in     14.00            2.00     143.00             73.00 3600.51            0.00       33.30             26.60   159902381.90    142085676.10   158680961.20     3790843470.00  1469.58
 katomic_18.in     12.00            4.00     169.00             90.00 1429.84           47.00       47.00             44.00    27182504.30     26292893.70    27177472.50      524662548.50   318.62
 katomic_19.in      8.00            2.00     195.00            103.00  893.88           32.00       32.00             22.00    99608776.10     73449544.70    94312319.30     1296184291.90   301.92
 katomic_20.in      4.00           16.00     169.00             83.00   11.68           18.00       18.00             13.00        3683.10         2411.20        3183.00          14496.30     0.02
 katomic_21.in     16.00            1.00     144.00             32.00 3600.51            0.00       27.50             20.40   273070878.40    229711569.90   268510438.80     4895715869.30   955.49
 katomic_22.in     14.00            4.00     169.00             90.00 3600.51            0.00       32.30             26.00    87957647.10     77400258.40    86693120.30     2155600425.00  1824.27
 katomic_23.in      4.00           32.00     169.00             93.00   31.01           18.00       18.00              8.00       28848.60        16740.70       23098.70         119616.90     0.45
 katomic_24.in     20.00           10.00     195.00            115.00 3600.51            0.00       36.00             33.00     7858665.20      7485097.30     7848739.70      311015591.20   506.27
 katomic_25.in     10.00            1.00     143.00             73.00 2402.33            7.40       36.20             29.20   325381224.30    265803564.40   315793165.90     4507737658.00   551.11
 katomic_26.in      7.00            3.00     169.00             81.00  121.94           36.00       36.00             27.70    18730841.60     12383300.90    16595682.40      132447472.60    43.64
 katomic_27.in     12.00            1.00     169.00             81.00 3338.80            0.00       47.10             43.00   296429037.80    272130363.00   294367003.20     6048448989.90   813.46
 katomic_28.in     12.00            1.00     169.00             73.00 3193.15            0.00       38.60             32.10   328212561.10    272130363.00   318335363.70     5623276794.80   762.64
 katomic_29.in     15.00            1.00     169.00             71.00 3120.92            0.00       57.50             54.10   261172402.50    245523625.00   260449743.40     5270811685.90   873.70
 katomic_30.in     21.00            1.00     169.00             72.00 3600.51            0.00       53.50             51.00   133476832.20    128013933.80   133369426.00     3962132203.40   975.69
 katomic_31.in      8.00            2.00     121.00             54.00   37.07           29.00       29.00             20.00     4423613.70      3204960.50     4153384.90       51775495.90    11.82
 katomic_32.in      9.00            5.00      81.00             25.00    5.45           19.00       19.00             14.10      104302.90        91544.00      103111.40        1343823.70     0.89
 katomic_33.in     10.00            4.00     169.00             72.00 3600.52            0.00       51.70             43.00   229067166.40    168930116.10   225933610.10     2761306273.20  1520.10
