           Name  NumAtoms  NumFinalStates  BoardSize  NumFreePositions     Time  SolutionLength  LowerBound  InitialHeuristic  NodesExpanded  NodesGenerated  NodesReOpened  CallsToHeuristic  PDBTime 
  katomic_03.in         6               4        156                66     7.24              20          20                14         208823          160442         199096           1907563     0.77 
  katomic_04.in         6               8        121                45     5.70              23          23                15         141930           95878         128367            890780     0.73 
  katomic_05.in         9               2        132                52    15.16              27          27                21        1452378         1219785        1422501          18808513     4.43 
  katomic_06.in         9               1        144                50   148.46              27          27                15       28745065        19594921       26469803         313131856    34.21 
  katomic_07.in        12               8        169                68   443.40              24          24                18        8545770         7500421        8450333         167658546   209.53 
  katomic_08.in         7               1        121                61   157.39              26          26                14       40737039        28216598       37374983         337447807    33.04 
  katomic_09.in        10               1        169                81   220.37              32          32                24       31302889        25630269       30516018         501602810    57.54 
  katomic_10.in         5               8        169                84     7.26              19          19                16            945             754            915              6516     0.01 
  katomic_11.in         8               4        121                71    95.77              23          23                17        5685799         4824965        5548447          88666987    41.36 
  katomic_12.in        12               8        169                93  3600.54               0          36                28       89677511        74616797       86440151        1431907327  1730.42 
  katomic_13.in        12               1        169                87  3157.40               0          42                38      308786272       272130363      304608147        6163124024   789.77 
  katomic_14.in         9               1        169                85   502.82              29          29                20       84221100        61440694       79613946        1006977504   106.79 
  katomic_15.in        15               1        169                87  3600.52               0          36                31      146507362       130473397      145142347        3510564727   627.07 
  katomic_16.in        15               1        169                69  3468.03               0          44                39      270863726       245523625      269430417        5941787871   972.56 
  katomic_17.in        14               2        143                73  3600.54               0          34                27      167609184       148152781      166349983        3899993160  1497.58 
  katomic_18.in        12               4        169                90  1253.27              47          47                44       25313329        24457702       25307634         492543950   283.34 
  katomic_19.in         8               2        195               103   867.91              32          32                22      100652670        74185535       95205290        1309062818   292.22 
  katomic_20.in         4              16        169                83    11.21              18          18                13           3834            2497           3298             15085     0.02 
  katomic_21.in        16               1        144                32  3600.54               0          27                20      286376322       238184948      280983865        5057036114   946.98 
  katomic_22.in        14               4        169                90  3600.40               0          32                26       91620263        77707993       90840648        2231384422  1831.36 
  katomic_23.in         4              32        169                93    29.95              18          18                 8          28881           16758          23126            119737     0.43 
  katomic_24.in        20              10        195               115  3600.54               0          36                33        8470348         7968817        8455229         330558863   513.20 
  katomic_25.in        10               1        143                73  2393.67               0          36                29      336305897       274094143      326212096        4676072238   544.61 
  katomic_26.in         7               3        169                81   144.22              36          36                27       23237772        15110466       20476817         162793115    51.69 
  katomic_27.in        12               1        169                81  3209.01               0          48                43      296080970       272130363      294332316        6059160118   780.61 
  katomic_28.in        12               1        169                73  3057.85               0          38                32      322666212       272130363      312683559        5597463819   718.77 
  katomic_29.in        15               1        169                71  3042.99               0          57                54      260085055       245523625      259393516        5299090078   846.77 
  katomic_30.in        21               1        169                72  3600.54               0          53                51      134323151       128789943      134232845        4009224344   971.06 
  katomic_31.in         8               2        121                54    35.94              29          29                20        4599586         3339492        4321130          53896421    11.78 
  katomic_32.in         9               5         81                25     4.76              19          19                14         108776           95492         107538           1392870     0.87 
  katomic_33.in        10               4        169                72  3600.52               0          52                43      237741824       189481864      233390785        2886244847  1512.26 
  katomic_34.in        13               1        169                96  3600.55               0          38                32      251029342       227436672      248434391        6368775410   925.95 
  katomic_35.in        10               1         99                47  2070.97               0          35                28      362568862       275328190      341208466        4293496398   478.25 
  katomic_36.in         3              21        143                52     6.47               9           9                 4            398             272            357              2081     0.01 
  katomic_37.in        24               1        225               134  3600.54               0          56                52       85180058        82643573       85160465        4035303920   976.45 
  katomic_38.in         9               1        169                89  2082.65               0          35                22      356967179       272892503      329513802        4170165336   463.05 
  katomic_39.in        17               1        169                77  3534.10               0          48                43      241714137       224173731      240270645        6246203632  1195.95 
  katomic_40.in        16               1        121                61  3600.54               0          59                52      263107853       235678600      255910501        5123197222   847.24 
  katomic_41.in        15               4        169                81  3600.51               0          35                30       78918956        71510362       78282264        2011102856  1523.08 
  katomic_42.in        12               1        121                51  3552.36               0          36                29      332599381       274542401      323755076        5241849987   689.77 
  katomic_43.in        26               1        169                86  3600.52               0          65                63       84838925        83392819       84838924        3532922677   981.17 
  katomic_44.in        21               1        156                65  3600.54               0          51                47      138915171       133003464      137795299        4064875860   991.84 
  katomic_45.in        14               1        156                63  3122.11               0          41                37      269558696       246949168      268208535        6327691416   968.88 
  katomic_46.in         7               3        143                53     4.80              24          24                19         153934          119601         146000           1334280     0.41 
  katomic_47.in        11               1        121                60     4.83              29          29                27         104121          100538         103870           2384200     0.29 
  katomic_48.in        17               1        169                79  3600.55               0          58                54      193812513       183488549      193500547        5386403423  1125.22 
  katomic_49.in        18               1        143                71  3600.54               0          47                42      174725117       162051557      174084657        4830599097   940.51 
  katomic_50.in        17               2        121                61  3600.55               0          43                36      136277442       122901637      135352967        3016381299  1188.54 
  katomic_51.in        16               1        169                82  3600.52               0          40                35      245250348       222298093      243898377        5747283028  1049.13 
  katomic_52.in        19               1        169                84  3600.54               0          55                52      151379885       145482600      151284703        4432317628   914.78 
  katomic_53.in        16               2         63                35  3600.53               0          27                20      122030288       105540722      120988614        3055533761  1295.20 
  katomic_54.in        16               1        169                81  3600.54               0          37                31      265784800       241033355      263861797        6771872904  1186.53 
  katomic_55.in        15               1        169                83  3600.54               0          49                44      246029003       223757523      244262132        5410239343   881.04 
  katomic_56.in        15               1        169                79  3600.55               0          51                45      242476761       220876228      241155212        5493744460   873.23 
  katomic_57.in         5               3        132                45     3.27              21          21                16          28379           20454          26397            173384     0.05 
  katomic_58.in         6               3        121                60     4.50              17          17                13          14996           11764          14496            154552     0.05 
  katomic_59.in        16               4        121                49  3600.53               0          27                22       72353536        65249406       71720158        2269137855  1942.20 
  katomic_60.in         7               4        121                54     4.60              19          19                15          35228           28959          34316            385304     0.16 
  katomic_61.in        10               2        117                58  3468.21               0          55                48      400878661       306143563      383557290        4646496933  1094.07 
  katomic_62.in        12               1        225                96  2777.69               0          52                46      298432218       266948403      294372736        5322117350   685.92 
  katomic_63.in        12               2        143                70  3600.55               0          42                33      331689473       261373436      315895850        4623162572  1226.23 
  katomic_64.in        16               2        195                98  3600.53               0          54                50      149980449       138973892      148995167        3310837422  1322.41 
  katomic_65.in        17               1         81                25   372.32              32          32                26       47761475        40124182       46820544         660759489   114.30 
  katomic_66.in        11               1        169                78  2949.75               0          33                26      321834849       272892495      313658120        5885358083   744.88 
  katomic_67.in        12               2        121                54  3600.53               0          33                25      293955388       254953545      287039837        4471820233  1195.39 
  marbles_01.in         4               2         64                21     2.81              11          11                 7            567             366            483              2273     0.00 
  marbles_02.in         5               5         90                38     3.27              15          15                10          12141            9224          11398             83001     0.04 
  marbles_03.in         4               5         99                39     3.30              22          22                10          60670           30956          42820            163091     0.07 
  marbles_04.in         3              18        100                49     5.42              22          22                 5           3931            1897           2521              8162     0.02 
  marbles_05.in         5               2         81                34     3.08              25          25                15          58928           33524          46416            224974     0.04 
  marbles_06.in         5               3        120                41     3.20              14          14                12            556             479            543              3745     0.00 
  marbles_08.in         6               3        100                48    15.16              23          23                12        2545727         1628759        2136096          12714016     3.94 
  marbles_10.in        16               1         48                20     4.15              24          24                16          14564           11007          14006             90524     0.02 
  marbles_11.in         8               1        169                59   135.29              28          28                19       25086606        17301833       23148305         206246688    21.35 
  marbles_12.in         6               3         84                40    84.87              28          28                13       17040089         9054984       13438077          80175424    25.33 
  marbles_13.in         3               3         64                27     3.23              18          18                 6           6518            3288           3735             11168     0.00 
  marbles_14.in         6               1        110                27     2.71              22          22                17          26692           16532          21404             90335     0.01 
  marbles_15.in        12               1        169                62  3600.54               0          37                31      132270677       113236387      128642018        2094868158   286.98 
  marbles_20.in        32               1         64                36  3600.44               0          38                28       71618126        54039907       67640719         545347317   160.29 
 unitopia_01.in         3              41        128                68    17.93              11          11                 9             97              80             87               422     0.00 
 unitopia_02.in         4               5        128                62     4.34              22          22                14          61318           37561          50062            242692     0.11 
 unitopia_03.in         5              12        128                56     5.20              16          16                14           1472            1279           1449             11359     0.01 
 unitopia_04.in         6               5        128                59     5.03              20          20                19           2965            2673           2956             27425     0.01 
 unitopia_05.in         6               7        128                68    10.93              20          20                13         224273          163098         210016           1970756     1.42 
 unitopia_06.in         9               2        128                61   269.04              31          31                24       29928560        24372754       29110867         405392621    93.67 
 unitopia_07.in        10               1        128                60  1729.32              36          36                27      253858202       193858303      242478864        3014812533   353.99 
 unitopia_08.in         7               4        128                59    13.06              23          23                17         892870          690695         847689           8977228     3.74 
 unitopia_09.in        12               2        128                60  3600.54               0          44                39      301778451       259983019      296153818        4395663619  1182.14 
 unitopia_10.in         8               2        128                57  1244.85              41          41                29      196840492       130621213      177621548        1531361271   327.68 
